id,title,rating,votes,genre_ids,language,release_date,runtime,budget,revenue,popularity,overview,number_of_seasons,number_of_episodes,production_countries,networks,creators,main_actors,source_category,type
1269,Spider-Man and His Amazing Friends,7.436,241,"[10759, 16, 10751, 10765]",en,1981-09-12,25.0,,,39.7466,"Spider-Man and His Amazing Friends is an American animated television series produced by Marvel Productions starring established Marvel Comics characters Spider-Man and Iceman and an original character, Firestar. As a trio called the Spider-Friends, they fought against various villains.",3,24.0,['United States of America'],['NBC'],['Steve Ditko'],"['Dan Gilvezan', 'Kathy Garver', 'Frank Welker']",genre_10759_1981,tv
93,Falcon Crest,5.528,53,"[10766, 18]",en,1981-12-04,60.0,,,37.3891,"Falcon Crest is an American primetime television soap opera which aired on the CBS network for nine seasons, from December 4, 1981 to May 17, 1990. A total of 227 episodes were produced.

The series revolves around the feuding factions of the wealthy Gioberti/Channing family in the Californian wine ",9,227.0,['United States of America'],['CBS'],"['Earl Hamner, Jr.']","['Jane Wyman', 'David Selby', 'Lorenzo Lamas', 'Gregory Harrison', 'Kristian Alfonso']",vote_count.desc_1981,tv
1674,Bullseye,7.1,7,[10764],en,1981-09-28,30.0,,,35.402,"Bullseye was a popular British television programme. It was first made for the ITV network by ATV in 1981, then by Central from 1982 until 1995, and was hosted by Jim Bowen.",15,351.0,['United Kingdom'],"['ITV1', 'Challenge']",[],"['Dave Spikey', 'Tony Green']",popularity.desc_1981,tv
1596,Bergerac,6.667,21,[18],en,1981-10-18,60.0,,,34.1276,"Jim Bergerac is a detective sergeant in The Foreigners Office who likes to do things his own way.

While dealing with his own personal demons Bergerac has a knack of finding trouble, and sometimes causing it.",9,81.0,['United Kingdom'],['BBC One'],['Robert Banks Stewart'],['John Nettles'],popularity.desc_1981,tv
2847,Taiyo Sentai Sun Vulcan,8.3,6,"[10759, 10765, 18, 10762]",ja,1981-02-07,25.0,,,33.0458,"Taiyo Sentai Sun Vulcan is the fifth season in Toei Company's Super Sentai tokusatsu television series. It was broadcast from February 7, 1981, to January 30, 1982, and is the only Super Sentai series to serve as a direct sequel to its previous series and the only all-male Super Sentai team. Its int",1,50.0,['Japan'],['tv asahi'],[],"['Takayuki Godai', 'Ryūsuke Kawasaki', 'Kinya Sugi', 'Asao Kobayashi', 'Yumi Nemoto']",vote_average.desc_1981,tv
85899,Ludwig,9.4,5,[18],it,1981-01-01,,,,5.0487,"Historical evocation of Ludwig, king of Bavaria, from his crowning in 1864 until his death in 1886, as a romantic hero. Fan of Richard Wagner, betrayed by him, in love with his cousin Elisabeth of Austria, abandoned by her, tormented by his homosexuality, he will little by little slip towards madnes",1,5.0,"['Germany', 'France', 'Italy']",['Rai 1'],[],"['Helmut Berger', 'Romy Schneider', 'Trevor Howard', 'Helmut Griem', 'Silvana Mangano']",vote_average.desc_1981,tv
74492,Kita no kuni kara,9.0,6,[10751],ja,1981-10-09,45.0,,,15.4816,"Set in the town of Furano in Hokkaido, Kita no Kunikara centers around the story of the Kuroita family.",1,24.0,['Japan'],['Fuji TV'],[],"['Kunie Tanaka', 'Hidetaka Yoshioka', 'Tomoko Nakajima', 'Koichi Iwaki', 'Miyuki Matsuda']",vote_average.desc_1981,tv
34839,Queen Millennia,8.5,50,"[16, 10759]",ja,1981-04-16,25.0,,,21.3665,"The planet LaMetal begins a war of conquest with the Earth, and the only one who can defend the world from this threat is the Queen Millennia, a former princess of LaMetal who has made Earth her home.",1,42.0,['Japan'],['Fuji TV'],['Leiji Matsumoto'],"['Keiko Han', 'Keiko Toda', 'Toru Furuya', 'Ichiro Nagai', 'Kenichi Ogata']",vote_count.desc_1981,tv
2775,Tenko,8.136,11,"[18, 10768]",en,1981-10-22,60.0,,,30.5941,"Based on real-life experiences, Tenko remains one of the most fondly remembered and acclaimed BBC dramas of the early 1980s. It follows a group of women, formerly comfortably well-off ex-pats living in Singapore, as they are captured by the Japanese during World War II.",3,30.0,['United Kingdom'],['BBC One'],['Lavinia Warner'],"['Stephanie Cole', 'Jean Anderson', 'Ann Bell', 'Emily Bolton', 'Claire Oberman']",vote_average.desc_1981,tv
6066,Verano azul,8.1,43,[35],es,1981-10-11,60.0,,,6.9117,"The series tells the adventures of a group of youngsters between ages 9 and 17, while on summer vacation in a small coastal town on the Spanish Mediterranean Costa del Sol.",1,19.0,['Spain'],['La 1'],['Antonio Mercero'],"['Antonio Ferrandis', 'María Garralón', 'Juanjo Artero', 'Pilar Torres', 'Gerardo Garrido']",vote_count.desc_1981,tv
2048,The Hitchhiker's Guide to the Galaxy,8.1,34,"[35, 10765]",en,1981-01-05,33.0,,,29.5198,"Don't Panic! The story of Arthur Dent, an average Englishman who life was spared by his friend, who turned out to be an alien, while the planet Earth is destroyed. His friend tells him about the Hitchhiker's Guide to the Galaxy, a guide with anything you ever needed, and wanted to know. They travel ",1,6.0,['United Kingdom'],['BBC Two'],['Douglas Adams'],"['Simon Jones', 'David Dixon', 'Peter Jones']",vote_average.desc_1981,tv
4025,Ulysses 31,8.0,111,"[10762, 16, 10765]",fr,1981-10-03,24.0,,,15.1483,"Ulysses and his crew struggle against the divine entities that rule the universe, the ancient gods from Greek mythology.",1,26.0,"['France', 'Japan']",['France 3'],"['Jean Chalopin', 'Yoshitake Suzuki', 'Nina Wolmark']","['Claude Giraud', 'Jacques Ebner', 'Amélie Morin', 'André Valmy', 'Annie Balestra']",vote_count.desc_1981,tv
4808,Father Murphy,8.0,6,"[37, 18]",en,1981-11-03,60.0,,,3.8643,A good-hearted frontiersman poses as a priest to start an orphanage for a group of kids whose homes have been destroyed by an evil mining manager.,2,35.0,['United States of America'],['NBC'],['Michael Landon'],"['Merlin Olsen', 'Moses Gunn', 'Kellie Martin', 'Amanda Peterson', 'Timothy Gibbs']",vote_average.desc_1981,tv
9723,Hello! Sandybell,8.0,100,"[16, 18, 35]",ja,1981-03-06,24.0,,,20.5435,"Hello! Sandybell is an anime series made by Toei Animation in 1981. It was aired in Japan by TV Asahi.

In the original title when it is made in Japan, her name is the spelling to which ""E"" is attached to an end by ""Sandybelle"".

Similarly to Silver Fang, the show is relatively unknown in the U.S. b",1,47.0,['Japan'],"['HTB', 'tv asahi', 'KBC']",[],"['Yuriko Yamamoto', 'Mami Koyama', 'Ai Sakuma', 'Kaneto Shiozawa', 'Yoshio Kaneuchi']",vote_count.desc_1981,tv
4951,Brideshead Revisited,7.9,68,[18],en,1981-10-12,60.0,,,17.6942,"Charles Ryder, an agnostic man, becomes involved with members of the Flytes, a Catholic family of aristocrats, over the course of several years between the two world wars.",1,11.0,['United Kingdom'],['ITV1'],[],"['Jeremy Irons', 'Anthony Andrews', 'Diana Quick', 'Claire Bloom', 'Phoebe Nicholls']",vote_count.desc_1981,tv
46129,Löwenzahn,7.8,18,[10751],de,1981-03-24,30.0,,,12.6805,"Each 30 minute episode is dedicated to a separate issue or theme and consists mainly of related short featurettes, which explain, explore and educate how things of everyday life and even complex systems work. It spans a wide variety of topics from technology and industry to something as mundane as h",44,452.0,['Germany'],['ZDF'],['Peter Lustig'],[],vote_average.desc_1981,tv
11067,Space Stars,7.8,9,"[10765, 16, 10751, 9648, 10762]",en,1981-09-12,60.0,,,4.1541,Space Stars is a 1981 NBC Saturday morning cartoon created by Hanna-Barbera which ran from 1981-1982 on NBC and Nickelodeon.,1,66.0,['United States of America'],['NBC'],[],"['Michael Winslow', 'Darryl Hickman', 'Frank Welker', 'Michael Bell', 'Lennie Weinrib']",vote_average.desc_1981,tv
114283,Odisea Burbujas,7.7,13,"[35, 10751, 10762, 10765]",es,1981-07-05,,,,0.9086,,1,1.0,['Mexico'],['Las Estrellas'],['Silvia Roche'],[],vote_average.desc_1981,tv
49123,A Town Like Alice,7.6,8,"[18, 10768]",en,1981-07-12,120.0,,,13.7225,"Set against the brutal chaos of World War II, a love story begins that will take two lovers through a living nightmare of captivity, across three continents and two decades. ",1,3.0,['Australia'],['Seven Network'],[],"['Helen Morse', 'Bryan Brown', 'Gordon Jackson', 'John Lee']",vote_average.desc_1981,tv
12155,Into the Labyrinth,7.6,5,"[10765, 18]",en,1981-05-13,30.0,,,14.178,"Into the Labyrinth is a British children's television series produced by HTV for the ITV network between 1980 and 1982. Three series, each consisting of seven 25-minute episodes, were produced and directed by Peter Graham Scott. The series was created by Scott along with Bob Baker, who had previousl",3,21.0,['United Kingdom'],['ITV1'],[],"['Pamela Salem', 'Howard Goorney', 'Lisa Turner', 'Charlie Caine']",vote_average.desc_1981,tv
37799,The Swiss Family Robinson: Flone of the Mysterious Island,7.6,28,"[16, 10759]",ja,1981-01-04,30.0,,,19.7207,"Flone and her family were on their way to Australia from Switzerland when their ship wrecked and they landed on an inhabited island. Relying on a strong conviction that they will return one day, the Family Robinson made a house on top of a tree and live on whatever resources available to them. Throu",1,50.0,['Japan'],['Fuji TV'],[],"['Yoshiko Matsuo', 'Katsuhiko Kobayashi', 'Michiko Hirai', 'Toru Furuya', 'Makoto Kousaka']",vote_average.desc_1981,tv
1909,The Greatest American Hero,7.21,105,"[10759, 35, 80]",en,1981-03-18,60.0,,,21.8547,"The chronicles of  teacher Ralph Hinkley's adventures after a group of aliens gives him a red suit that gives him superhuman abilities. Unfortunately, Ralph, who hates wearing the suit, immediately loses its instruction booklet, and thus has to learn how to use its powers by trial and error, often w",3,43.0,[],['ABC'],['Stephen J. Cannell'],"['William Katt', 'Robert Culp', 'Connie Sellecca', 'Faye Grant', 'Michael Paré']",vote_count.desc_1981,tv
3973,Spider-Man,7.236,70,"[16, 10762, 10759, 10765]",en,1981-09-12,23.0,,,16.0516,Spider-Man is an American animated TV series based on the popular Marvel Comics character of the same name.,1,26.0,['United States of America'],['Syndication'],['Steve Ditko'],"['Ted Schwartz', 'Morgan Lofting', 'Linda Gary', 'Mona Marshall', 'William Woodson']",vote_count.desc_1981,tv
3474,Danger Mouse,7.1,64,"[16, 10762, 35, 10751]",en,1981-09-28,30.0,,,26.9716,"Danger Mouse, the world's greatest secret agent, and his side-kick Penfold work to foil the evil schemes of Baron Greenback.",10,89.0,['United Kingdom'],['ITV1'],[],"['David Jason', 'Terry Scott', 'Edward Kelsey', 'Brian Trueman']",vote_count.desc_1981,tv
5341,Dogtanian and the Three Muskehounds,7.317,60,"[16, 35, 10759, 10762]",es,1981-10-09,24.0,,,31.0719,"France, 17th century, under the reign of Louis XIII. Dogtanian is an impetuous and innocent peasant from Gascony, as well as a skilled swordsman, who travels to Paris with the purpose of making his dream come true: to join the Corps of Muskehounds of the Royal Guard.",1,26.0,"['Japan', 'Spain']","['MBS', 'La 1']",['Claudio Biern Boyd'],"['Eduardo Jover', 'Gloria Cámara', 'Manuel Peiró', 'Jesús Nieto', 'José Luis Gil']",vote_count.desc_1981,tv
13397,Masada,7.1,54,"[18, 10759]",en,1981-04-05,120.0,,,17.2822,"A Roman general leads the epic 1st-century siege of Masada, the mountain fortress where more than 900 Jews made a heroic stand against 5,000 Roman soldiers.",1,4.0,['United States of America'],['ABC'],[],"[""Peter O'Toole"", 'Peter Strauss', 'Barbara Carrera', 'Nigel Davenport', 'Alan Feinstein']",vote_count.desc_1981,tv
1588,Postman Pat,6.6,47,"[10762, 16]",en,1981-09-16,15.0,,,23.7504,Pat and his black-and-white cat Jess deliver the mail in Greendale.,5,106.0,['United Kingdom'],"['CBeebies', 'BBC One']","['John Cunliffe', 'Ivor Wood']","['Archie Panjabi', 'Kulvinder Ghir', 'Angela Griffin', 'Ken Barrie']",vote_count.desc_1981,tv
5467,MotorWeek,3.0,4,"[10763, 99]",en,1981-01-03,22.0,,,33.4073,"This award-winning weekly automotive magazine provides unbiased, consumer-oriented car news with feature stories on related topics.",17,694.0,['United States of America'],"['MotorTrend', 'Velocity', 'Speed']",[],"['John Davis', 'Pat Goss']",genre_99_1981,tv
116090,动物世界,0.0,0,[99],zh,1981-12-31,,,,23.7633,,2,398.0,['China'],['CCTV-1'],['Zhongxiang Zhao'],['Zhongxiang Zhao'],genre_99_1981,tv
32329,40 Minutes,4.7,3,[99],en,1981-10-01,,,,20.665,"40 Minutes was a BBC TV documentary strand broadcast on BBC Two between 1981 and 1994. The documentaries could be on any possible subject, the only connection being that they last forty minutes.

Some documentaries in the original series were revisited and updated in a 2006 version, Forty Minutes On",14,322.0,[],['BBC Two'],[],[],genre_99_1981,tv
95226,Champs-Elysées,6.286,7,[10767],fr,1982-01-16,120.0,,,232.963,,13,293.0,['France'],"['Antenne 2', 'France 2']","['Michel Drucker', 'Françoise Coquet']",['Michel Drucker'],popularity.desc_1982,tv
14951,Nature,8.1,37,"[99, 10751]",en,1982-10-10,53.0,,,194.0584,"Consistently stunning documentaries transport viewers to far-flung locations ranging from the torrid African plains to the chilly splendours of icy Antarctica. The show's primary focus is on animals and ecosystems around the world. A comic book based on the show, meant to be used an as educational t",43,679.0,"['Germany', 'United States of America']",['PBS'],"['George Page', 'Thomas Lovejoy']",[],genre_99_1982,tv
4223,Cagney & Lacey,6.9,62,"[80, 18]",en,1982-03-25,45.0,,,78.942,Mary Beth Lacey and Chris Cagney are teamed up as NYPD police detectives. Their opposing personalities (one is tough and the other sensitive) mesh to make this one of the great crime-fighting duos of all time.,7,125.0,[],['CBS'],"['Barbara Avedon', 'Barbara Corday']","['Tyne Daly', 'Sharon Gless', 'John Karlen', 'Al Waxman', 'Martin Kove']",genre_18_1982,tv
141,Cheers,7.567,608,[35],en,1982-09-30,24.0,,,73.0193,The story about a blue-collar Boston bar run by former sports star Sam Malone and the quirky and wonderful people who worked and drank there.,11,269.0,['United States of America'],['NBC'],"['Les Charles', 'James Burrows', 'Glen Charles']","['Ted Danson', 'Kirstie Alley', 'Rhea Perlman', 'George Wendt', 'John Ratzenberger']",genre_35_1982,tv
2266,Sons and Daughters,6.857,7,[18],en,1982-01-18,25.0,,,68.9794,"Sons and Daughters was a Logie Award winning Australian soap opera created by Reg Watson and produced by the Reg Grundy Organisation between 1981 and 1987. The first episode aired on Monday, 18 January 1982, during the Christmas/New Year non-ratings period in Sydney and Melbourne, and the official b",6,972.0,[],['Seven Network'],['Reg Watson'],"['Pat McDonald', 'Brian Blain', 'Leila Hayes', 'Ian Rawlings', 'Mark Conroy']",genre_18_1982,tv
3004,Newhart,7.1,53,"[35, 18]",en,1982-10-02,30.0,,,68.7487,"Dick Loudon and his wife Joanna decide to leave life in New York City and buy a little inn in Vermont. Dick is a how-to book writer, who eventually becomes a local TV celebrity as host of ""Vermont Today."" George Utley is the handyman at the inn and Leslie Vanderkellen is the maid, with ambitions of ",8,184.0,['United States of America'],['CBS'],"['Barry Kemp', 'Sheldon Bull']","['Bob Newhart', 'Mary Frann', 'Tom Poston', 'Julia Duffy', 'Peter Scolari']",genre_18_1982,tv
34110,The♥Kabocha Wine,6.8,5,"[16, 35]",ja,1982-07-05,25.0,,,68.4974,"Shunsuke Aoba has just transferred to a new school and can’t wait to attend. Excitedly, he sprints to the school but, upon arrival, finds that no one is there. Unfortunately, Shunsuke didn’t know that his first day was a holiday, of all things. However, it seems that he is not the only one on campus",1,95.0,['Japan'],"['HTB', 'tv asahi', 'Nagoya TV']",['Mitsuru Miura'],"['Toshio Furukawa', 'Keiko Yokozawa', 'Tomiko Suzuki', 'Yuko Mita', 'Banjo Ginga']",genre_35_1982,tv
1059,T. J. Hooker,6.394,85,"[18, 80]",en,1982-03-13,60.0,,,67.4473,"Sergeant Thomas Jefferson Hooker is a tough-as-nails veteran police officer with the LCPD who turns his back on a gold badge and goes back to patrolling the streets and training recruits. Along with his young partners in blue, Hooker take on Lake City's toughest criminals.",5,91.0,['United States of America'],"['ABC', 'CBS']","['Aaron Spelling', 'Rick Husky']","['William Shatner', 'Heather Locklear', 'James Darren']",genre_80_1982,tv
1526,Brookside,6.1,19,"[10766, 18]",en,1982-11-02,90.0,,,64.2195,The ground-breaking soap set in a housing estate on the outskirts of Liverpool.,22,2850.0,[],['Channel 4'],"['Phil Redmond', 'Colin McKeown']","['Amanda Burton', 'Dean Sullivan', 'Claire Sweeney', 'Gene Foad', 'Gillian Kearney']",popularity.desc_1982,tv
