title,rating,votes,language,release_date,runtime,budget,revenue,genres,type,number_of_seasons,number_of_episodes
Game of Death II,5.7,171,cn,1981-03-21,96.0,0.0,0.0,Action,movie,,
Who Finds a Friend Finds a Treasure,6.871,630,it,1981-12-09,102.0,0.0,0.0,Action,movie,,
Who Finds a Friend Finds a Treasure,6.871,630,it,1981-12-09,102.0,0.0,0.0,Adventure,movie,,
Who Finds a Friend Finds a Treasure,6.871,630,it,1981-12-09,102.0,0.0,0.0,Comedy,movie,,
Naseeb,7.1,13,hi,1981-05-01,197.0,0.0,3220000.0,Drama,movie,,
Edo Porn,5.958,36,ja,1981-09-12,119.0,0.0,0.0,Drama,movie,,
Edo Porn,5.958,36,ja,1981-09-12,119.0,0.0,0.0,History,movie,,
Christiane F.,7.326,1367,de,1981-04-02,131.0,0.0,0.0,Drama,movie,,
Halloween II,6.575,2115,en,1981-10-30,92.0,2500000.0,25533818.0,Horror,movie,,
Halloween II,6.575,2115,en,1981-10-30,92.0,2500000.0,25533818.0,Thriller,movie,,
Heavy Metal,6.508,725,en,1981-08-07,90.0,9300000.0,20118654.0,Animation,movie,,
Heavy Metal,6.508,725,en,1981-08-07,90.0,9300000.0,20118654.0,Science Fiction,movie,,
Heavy Metal,6.508,725,en,1981-08-07,90.0,9300000.0,20118654.0,Adventure,movie,,
Heavy Metal,6.508,725,en,1981-08-07,90.0,9300000.0,20118654.0,Fantasy,movie,,
Heavy Metal,6.508,725,en,1981-08-07,90.0,9300000.0,20118654.0,Music,movie,,
Time Bandits,6.592,1054,en,1981-07-13,116.0,5000000.0,42365581.0,Family,movie,,
Time Bandits,6.592,1054,en,1981-07-13,116.0,5000000.0,42365581.0,Fantasy,movie,,
Time Bandits,6.592,1054,en,1981-07-13,116.0,5000000.0,42365581.0,Science Fiction,movie,,
Time Bandits,6.592,1054,en,1981-07-13,116.0,5000000.0,42365581.0,Adventure,movie,,
Time Bandits,6.592,1054,en,1981-07-13,116.0,5000000.0,42365581.0,Comedy,movie,,
Blow Out,7.4,1526,en,1981-07-24,108.0,18000000.0,12000000.0,Thriller,movie,,
Blow Out,7.4,1526,en,1981-07-24,108.0,18000000.0,12000000.0,Mystery,movie,,
Blow Out,7.4,1526,en,1981-07-24,108.0,18000000.0,12000000.0,Crime,movie,,
Sadomania,4.988,43,de,1981-03-27,104.0,0.0,198242.0,Action,movie,,
Sadomania,4.988,43,de,1981-03-27,104.0,0.0,198242.0,Horror,movie,,
History of the World: Part I,6.787,832,en,1981-06-12,92.0,11000000.0,31672907.0,Comedy,movie,,
Monster of Frankenstein,6.353,17,ja,1981-07-27,98.0,0.0,0.0,Horror,movie,,
Monster of Frankenstein,6.353,17,ja,1981-07-27,98.0,0.0,0.0,Animation,movie,,
Monster of Frankenstein,6.353,17,ja,1981-07-27,98.0,0.0,0.0,TV Movie,movie,,
Endless Love,5.7,228,en,1981-07-17,116.0,0.0,32492674.0,Romance,movie,,
Endless Love,5.7,228,en,1981-07-17,116.0,0.0,32492674.0,Drama,movie,,
Porky's,6.412,894,en,1981-11-13,94.0,4000000.0,159989673.0,Comedy,movie,,
Chariots of Fire,6.787,951,en,1981-05-15,123.0,5500000.0,58972904.0,Drama,movie,,
Chariots of Fire,6.787,951,en,1981-05-15,123.0,5500000.0,58972904.0,History,movie,,
My Bloody Valentine,6.438,512,en,1981-02-11,90.0,2200000.0,5672031.0,Horror,movie,,
My Bloody Valentine,6.438,512,en,1981-02-11,90.0,2200000.0,5672031.0,Thriller,movie,,
Mobile Suit Gundam I,6.7,87,ja,1981-03-14,139.0,0.0,11500000.0,Animation,movie,,
Mobile Suit Gundam I,6.7,87,ja,1981-03-14,139.0,0.0,11500000.0,Science Fiction,movie,,
Mobile Suit Gundam I,6.7,87,ja,1981-03-14,139.0,0.0,11500000.0,Action,movie,,
Excalibur,6.954,1046,en,1981-04-10,141.0,11000000.0,35000000.0,Adventure,movie,,
Excalibur,6.954,1046,en,1981-04-10,141.0,11000000.0,35000000.0,Fantasy,movie,,
Samurai Reincarnation,6.0,35,ja,1981-06-06,122.0,0.0,0.0,Action,movie,,
Samurai Reincarnation,6.0,35,ja,1981-06-06,122.0,0.0,0.0,Fantasy,movie,,
Samurai Reincarnation,6.0,35,ja,1981-06-06,122.0,0.0,0.0,Horror,movie,,
On Golden Pond,7.238,483,en,1981-12-04,109.0,15000000.0,119285432.0,Drama,movie,,
On Golden Pond,7.238,483,en,1981-12-04,109.0,15000000.0,119285432.0,Romance,movie,,
The Prodigal Son,7.065,77,cn,1981-11-10,100.0,0.0,0.0,Action,movie,,
The Prodigal Son,7.065,77,cn,1981-11-10,100.0,0.0,0.0,Comedy,movie,,
Ms .45,6.665,360,en,1981-04-24,81.0,62000.0,0.0,Crime,movie,,
Ms .45,6.665,360,en,1981-04-24,81.0,62000.0,0.0,Thriller,movie,,
Ms .45,6.665,360,en,1981-04-24,81.0,62000.0,0.0,Action,movie,,
Kolilakkam,0.0,0,ml,1981-02-13,0.0,0.0,0.0,Drama,movie,,
Kolilakkam,0.0,0,ml,1981-02-13,0.0,0.0,0.0,Crime,movie,,
Cannibal Ferox,5.4,248,it,1981-04-24,93.0,0.0,0.0,Adventure,movie,,
Cannibal Ferox,5.4,248,it,1981-04-24,93.0,0.0,0.0,Horror,movie,,
The Howling,6.58,812,en,1981-01-21,91.0,1000000.0,17985893.0,Horror,movie,,
Swan Lake,7.095,21,ja,1981-03-13,75.0,0.0,0.0,Adventure,movie,,
Swan Lake,7.095,21,ja,1981-03-13,75.0,0.0,0.0,Fantasy,movie,,
Swan Lake,7.095,21,ja,1981-03-13,75.0,0.0,0.0,Animation,movie,,
Quest for Fire,7.012,528,fr,1981-12-16,100.0,12000000.0,55260558.0,Adventure,movie,,
Quest for Fire,7.012,528,fr,1981-12-16,100.0,12000000.0,55260558.0,Drama,movie,,
Taps,6.8,278,en,1981-12-20,126.0,14000000.0,35900000.0,Drama,movie,,
Honey,4.625,16,it,1981-05-08,85.0,0.0,0.0,Drama,movie,,
Gallipoli,7.047,495,en,1981-08-13,112.0,3000000.0,11700000.0,War,movie,,
Gallipoli,7.047,495,en,1981-08-13,112.0,3000000.0,11700000.0,History,movie,,
Gallipoli,7.047,495,en,1981-08-13,112.0,3000000.0,11700000.0,Drama,movie,,
Angel Guts: Red Porno,5.716,44,ja,1981-12-25,67.0,0.0,0.0,Drama,movie,,
The Beyond,6.923,606,it,1981-04-22,88.0,400000.0,123843.0,Horror,movie,,
Caligula and Messalina,4.4,41,fr,1981-12-17,101.0,0.0,0.0,Romance,movie,,
Caligula and Messalina,4.4,41,fr,1981-12-17,101.0,0.0,0.0,History,movie,,
Caligula and Messalina,4.4,41,fr,1981-12-17,101.0,0.0,0.0,Drama,movie,,
Crazed Fruit,5.714,14,ja,1981-04-24,85.0,0.0,0.0,Drama,movie,,
Crazed Fruit,5.714,14,ja,1981-04-24,85.0,0.0,0.0,Romance,movie,,
Crazed Fruit,5.714,14,ja,1981-04-24,85.0,0.0,0.0,Thriller,movie,,
The Final Conflict,5.8,596,en,1981-03-20,108.0,5000000.0,20471382.0,Horror,movie,,
The Final Conflict,5.8,596,en,1981-03-20,108.0,5000000.0,20471382.0,Mystery,movie,,
The Final Conflict,5.8,596,en,1981-03-20,108.0,5000000.0,20471382.0,Thriller,movie,,
Martial Club,6.438,24,cn,1981-08-20,110.0,0.0,0.0,Action,movie,,
Chie the Brat,6.7,38,ja,1981-04-11,105.0,0.0,0.0,Family,movie,,
Chie the Brat,6.7,38,ja,1981-04-11,105.0,0.0,0.0,Animation,movie,,
Chie the Brat,6.7,38,ja,1981-04-11,105.0,0.0,0.0,Comedy,movie,,
Chie the Brat,6.7,38,ja,1981-04-11,105.0,0.0,0.0,Drama,movie,,
Masked Avengers,6.9,33,zh,1981-05-15,92.0,0.0,0.0,Action,movie,,
Masked Avengers,6.9,33,zh,1981-05-15,92.0,0.0,0.0,Drama,movie,,
Powerless King,6.5,2,ja,1981-08-29,95.0,0.0,0.0,,movie,,
Tattoo,4.9,18,en,1981-10-09,103.0,0.0,0.0,Thriller,movie,,
Tattoo,4.9,18,en,1981-10-09,103.0,0.0,0.0,Drama,movie,,
Tattoo,4.9,18,en,1981-10-09,103.0,0.0,0.0,Horror,movie,,
The Postman Always Rings Twice,6.527,514,en,1981-03-20,122.0,12000000.0,12376625.0,Crime,movie,,
The Postman Always Rings Twice,6.527,514,en,1981-03-20,122.0,12000000.0,12376625.0,Romance,movie,,
The Postman Always Rings Twice,6.527,514,en,1981-03-20,122.0,12000000.0,12376625.0,Drama,movie,,
The Postman Always Rings Twice,6.527,514,en,1981-03-20,122.0,12000000.0,12376625.0,Thriller,movie,,
Dreadnaught,7.0,29,cn,1981-03-26,95.0,0.0,0.0,Action,movie,,
Dreadnaught,7.0,29,cn,1981-03-26,95.0,0.0,0.0,Comedy,movie,,
Dreadnaught,7.0,29,cn,1981-03-26,95.0,0.0,0.0,Horror,movie,,
Black Lizard,6.2,6,zh,1981-11-26,86.0,0.0,0.0,Action,movie,,
Black Lizard,6.2,6,zh,1981-11-26,86.0,0.0,0.0,Drama,movie,,
Black Lizard,6.2,6,zh,1981-11-26,86.0,0.0,0.0,Horror,movie,,
Black Lizard,6.2,6,zh,1981-11-26,86.0,0.0,0.0,Mystery,movie,,
Black Lizard,6.2,6,zh,1981-11-26,86.0,0.0,0.0,Thriller,movie,,
Roar,5.926,122,en,1981-10-30,95.0,17000000.0,2000000.0,Adventure,movie,,
Roar,5.926,122,en,1981-10-30,95.0,17000000.0,2000000.0,Comedy,movie,,
Roar,5.926,122,en,1981-10-30,95.0,17000000.0,2000000.0,Horror,movie,,
Roar,5.926,122,en,1981-10-30,95.0,17000000.0,2000000.0,Thriller,movie,,
My Young Auntie,6.514,37,cn,1981-01-01,121.0,0.0,0.0,Action,movie,,
My Young Auntie,6.514,37,cn,1981-01-01,121.0,0.0,0.0,Comedy,movie,,
Disobedience,4.0,9,it,1981-07-15,98.0,0.0,0.0,Drama,movie,,
School in the Crosshairs,5.7,21,ja,1981-07-11,90.0,0.0,0.0,Fantasy,movie,,
School in the Crosshairs,5.7,21,ja,1981-07-11,90.0,0.0,0.0,Science Fiction,movie,,
School in the Crosshairs,5.7,21,ja,1981-07-11,90.0,0.0,0.0,Comedy,movie,,
Outland,6.4,632,en,1981-05-22,109.0,18000000.0,17374595.0,Science Fiction,movie,,
Outland,6.4,632,en,1981-05-22,109.0,18000000.0,17374595.0,Action,movie,,
Outland,6.4,632,en,1981-05-22,109.0,18000000.0,17374595.0,Thriller,movie,,
Ragtime,7.0,168,en,1981-11-20,155.0,0.0,0.0,Drama,movie,,
Ragtime,7.0,168,en,1981-11-20,155.0,0.0,0.0,History,movie,,
Sailor Suit and Machine Gun,6.906,53,ja,1981-12-19,131.0,0.0,0.0,Action,movie,,
Sailor Suit and Machine Gun,6.906,53,ja,1981-12-19,131.0,0.0,0.0,Romance,movie,,
The Burning,6.21,424,en,1981-05-08,91.0,1500000.0,0.0,Horror,movie,,
Dragonslayer,6.52,294,en,1981-06-26,108.0,18000000.0,14110013.0,Fantasy,movie,,
Dragonslayer,6.52,294,en,1981-06-26,108.0,18000000.0,14110013.0,Adventure,movie,,
Corpse Mania,6.1,22,zh,1981-06-03,82.0,0.0,0.0,Horror,movie,,
Corpse Mania,6.1,22,zh,1981-06-03,82.0,0.0,0.0,Crime,movie,,
Corpse Mania,6.1,22,zh,1981-06-03,82.0,0.0,0.0,Mystery,movie,,
"Doraemon: The Record of Nobita, Spaceblazer",6.8,34,ja,1981-03-14,90.0,0.0,27300000.0,Animation,movie,,
"Doraemon: The Record of Nobita, Spaceblazer",6.8,34,ja,1981-03-14,90.0,0.0,27300000.0,Family,movie,,
"Doraemon: The Record of Nobita, Spaceblazer",6.8,34,ja,1981-03-14,90.0,0.0,27300000.0,Adventure,movie,,
"Doraemon: The Record of Nobita, Spaceblazer",6.8,34,ja,1981-03-14,90.0,0.0,27300000.0,Comedy,movie,,
"Doraemon: The Record of Nobita, Spaceblazer",6.8,34,ja,1981-03-14,90.0,0.0,27300000.0,Fantasy,movie,,
La Chèvre,7.142,671,fr,1981-12-09,94.0,0.0,0.0,Comedy,movie,,
La Chèvre,7.142,671,fr,1981-12-09,94.0,0.0,0.0,Crime,movie,,
La Chèvre,7.142,671,fr,1981-12-09,94.0,0.0,0.0,Adventure,movie,,
The French Lieutenant's Woman,6.4,223,en,1981-08-28,124.0,0.0,2689068.0,Drama,movie,,
The French Lieutenant's Woman,6.4,223,en,1981-08-28,124.0,0.0,2689068.0,Romance,movie,,
The French Lieutenant's Woman,6.4,223,en,1981-08-28,124.0,0.0,2689068.0,History,movie,,
Lion of the Desert,7.299,179,en,1981-04-17,173.0,35000000.0,1502136.0,History,movie,,
Lion of the Desert,7.299,179,en,1981-04-17,173.0,35000000.0,1502136.0,War,movie,,
Lion of the Desert,7.299,179,en,1981-04-17,173.0,35000000.0,1502136.0,Drama,movie,,
Why Not?,6.4,16,ja,1981-01-08,151.0,0.0,0.0,Drama,movie,,
Scanners,6.7,1253,en,1981-01-14,103.0,4100000.0,14225876.0,Science Fiction,movie,,
Scanners,6.7,1253,en,1981-01-14,103.0,4100000.0,14225876.0,Horror,movie,,
The Duel of the Century,6.7,6,zh,1981-10-22,91.0,0.0,0.0,Action,movie,,
The Duel of the Century,6.7,6,zh,1981-10-22,91.0,0.0,0.0,Mystery,movie,,
The House by the Cemetery,6.292,407,it,1981-08-14,87.0,785000.0,1845819.0,Horror,movie,,
The House by the Cemetery,6.292,407,it,1981-08-14,87.0,785000.0,1845819.0,Mystery,movie,,
Ace,6.14,215,it,1981-04-09,90.0,0.0,0.0,Comedy,movie,,
Sea Prince and the Fire Child,6.3,15,ja,1981-07-18,108.0,0.0,0.0,Family,movie,,
Sea Prince and the Fire Child,6.3,15,ja,1981-07-18,108.0,0.0,0.0,Fantasy,movie,,
Sea Prince and the Fire Child,6.3,15,ja,1981-07-18,108.0,0.0,0.0,Animation,movie,,
Sea Prince and the Fire Child,6.3,15,ja,1981-07-18,108.0,0.0,0.0,Romance,movie,,
Eye of the Needle,6.649,235,en,1981-07-24,108.0,0.0,18000000.0,Drama,movie,,
Eye of the Needle,6.649,235,en,1981-07-24,108.0,0.0,18000000.0,Thriller,movie,,
Your Ticket Is No Longer Valid,5.0,4,en,1981-09-19,92.0,0.0,0.0,Drama,movie,,
Erotic Passion,5.2,16,el,1981-03-26,96.0,0.0,0.0,Crime,movie,,
Erotic Passion,5.2,16,el,1981-03-26,96.0,0.0,0.0,Drama,movie,,
My Dinner with Andre,7.496,411,en,1981-10-11,110.0,475000.0,5250000.0,Drama,movie,,
Security Unlimited,6.6,35,cn,1981-01-30,90.0,0.0,0.0,Comedy,movie,,
Arthur,6.521,443,en,1981-07-17,97.0,7000000.0,95461682.0,Comedy,movie,,
Arthur,6.521,443,en,1981-07-17,97.0,7000000.0,95461682.0,Drama,movie,,
Arthur,6.521,443,en,1981-07-17,97.0,7000000.0,95461682.0,Romance,movie,,
Mahjong Heroes,5.5,5,cn,1981-12-22,91.0,0.0,0.0,Action,movie,,
Mahjong Heroes,5.5,5,cn,1981-12-22,91.0,0.0,0.0,Comedy,movie,,
Mommie Dearest,6.379,219,en,1981-09-16,128.0,5000000.0,19032261.0,Drama,movie,,
Bremen 4: Angels in Hell,5.5,4,ja,1981-08-28,90.0,0.0,0.0,Animation,movie,,
Bremen 4: Angels in Hell,5.5,4,ja,1981-08-28,90.0,0.0,0.0,Fantasy,movie,,
Galaxy of Terror,5.255,220,en,1981-10-01,81.0,700000.0,0.0,Action,movie,,
Galaxy of Terror,5.255,220,en,1981-10-01,81.0,700000.0,0.0,Adventure,movie,,
Galaxy of Terror,5.255,220,en,1981-10-01,81.0,700000.0,0.0,Horror,movie,,
Galaxy of Terror,5.255,220,en,1981-10-01,81.0,700000.0,0.0,Science Fiction,movie,,
The Cabbage Soup,6.355,888,fr,1981-12-02,98.0,0.0,0.0,Comedy,movie,,
The Cabbage Soup,6.355,888,fr,1981-12-02,98.0,0.0,0.0,Science Fiction,movie,,
The Professional,7.2,552,fr,1981-10-21,108.0,0.0,0.0,Action,movie,,
The Professional,7.2,552,fr,1981-10-21,108.0,0.0,0.0,Adventure,movie,,
The Professional,7.2,552,fr,1981-10-21,108.0,0.0,0.0,Thriller,movie,,
Blade Runner,7.941,14194,en,1982-06-25,118.0,28000000.0,41722424.0,Science Fiction,movie,,
Blade Runner,7.941,14194,en,1982-06-25,118.0,28000000.0,41722424.0,Drama,movie,,
Blade Runner,7.941,14194,en,1982-06-25,118.0,28000000.0,41722424.0,Thriller,movie,,
E.T. the Extra-Terrestrial,7.515,11435,en,1982-06-11,115.0,10500000.0,792965500.0,Science Fiction,movie,,
E.T. the Extra-Terrestrial,7.515,11435,en,1982-06-11,115.0,10500000.0,792965500.0,Adventure,movie,,
E.T. the Extra-Terrestrial,7.515,11435,en,1982-06-11,115.0,10500000.0,792965500.0,Family,movie,,
E.T. the Extra-Terrestrial,7.515,11435,en,1982-06-11,115.0,10500000.0,792965500.0,Fantasy,movie,,
The Thing,8.069,7332,en,1982-06-25,109.0,15000000.0,19629760.0,Horror,movie,,
The Thing,8.069,7332,en,1982-06-25,109.0,15000000.0,19629760.0,Mystery,movie,,
The Thing,8.069,7332,en,1982-06-25,109.0,15000000.0,19629760.0,Science Fiction,movie,,
The Unspoiled Diamond,2.333,3,ja,1982-05-15,104.0,0.0,0.0,Romance,movie,,
The Unspoiled Diamond,2.333,3,ja,1982-05-15,104.0,0.0,0.0,Drama,movie,,
First Blood,7.492,6486,en,1982-10-22,93.0,15000000.0,125212904.0,Action,movie,,
First Blood,7.492,6486,en,1982-10-22,93.0,15000000.0,125212904.0,Adventure,movie,,
First Blood,7.492,6486,en,1982-10-22,93.0,15000000.0,125212904.0,Thriller,movie,,
First Blood,7.492,6486,en,1982-10-22,93.0,15000000.0,125212904.0,War,movie,,
The Rape,4.1,7,ja,1982-05-15,100.0,0.0,0.0,Drama,movie,,
Tron,6.642,2396,en,1982-07-09,95.0,17000000.0,33000000.0,Science Fiction,movie,,
Tron,6.642,2396,en,1982-07-09,95.0,17000000.0,33000000.0,Action,movie,,
Tron,6.642,2396,en,1982-07-09,95.0,17000000.0,33000000.0,Adventure,movie,,
Female Teacher: In Front of the Students,6.26,25,ja,1982-04-09,69.0,0.0,0.0,Drama,movie,,
Female Teacher: In Front of the Students,6.26,25,ja,1982-04-09,69.0,0.0,0.0,Mystery,movie,,
Female Teacher: In Front of the Students,6.26,25,ja,1982-04-09,69.0,0.0,0.0,Horror,movie,,
Long Live the Seal,6.7,37,it,1982-03-28,92.0,0.0,0.0,Comedy,movie,,
Conan the Barbarian,6.814,2583,en,1982-04-02,129.0,20000000.0,73951475.0,Adventure,movie,,
Conan the Barbarian,6.814,2583,en,1982-04-02,129.0,20000000.0,73951475.0,Fantasy,movie,,
Conan the Barbarian,6.814,2583,en,1982-04-02,129.0,20000000.0,73951475.0,Action,movie,,
Poltergeist,7.149,3110,en,1982-06-04,114.0,10700000.0,122200000.0,Horror,movie,,
Friday the 13th Part III,5.89,1485,en,1982-08-13,95.0,2200000.0,36690067.0,Horror,movie,,
Friday the 13th Part III,5.89,1485,en,1982-08-13,95.0,2200000.0,36690067.0,Thriller,movie,,
Rocky III,6.894,4235,en,1982-05-28,99.0,17000000.0,269952898.0,Drama,movie,,
An Officer and a Gentleman,7.023,1133,en,1982-07-28,124.0,7500000.0,129795554.0,Drama,movie,,
An Officer and a Gentleman,7.023,1133,en,1982-07-28,124.0,7500000.0,129795554.0,Romance,movie,,
Lady Karuizawa,4.8,5,ja,1982-08-06,93.0,0.0,0.0,Drama,movie,,
Lady Karuizawa,4.8,5,ja,1982-08-06,93.0,0.0,0.0,Romance,movie,,
Fast Times at Ridgemont High,6.802,1286,en,1982-08-13,90.0,4500000.0,27100000.0,Comedy,movie,,
The Girl and the Wooden Horse Torture,5.7,18,ja,1982-12-03,68.0,0.0,0.0,Thriller,movie,,
The Girl and the Wooden Horse Torture,5.7,18,ja,1982-12-03,68.0,0.0,0.0,Horror,movie,,
Airplane II: The Sequel,6.097,1155,en,1982-12-10,85.0,15000000.0,27150534.0,Comedy,movie,,
Love Strange Love,5.9,60,pt,1982-01-11,123.0,0.0,0.0,Drama,movie,,
Love Strange Love,5.9,60,pt,1982-01-11,123.0,0.0,0.0,History,movie,,
Annie,6.539,723,en,1982-05-21,127.0,35000000.0,57063861.0,Comedy,movie,,
Annie,6.539,723,en,1982-05-21,127.0,35000000.0,57063861.0,Drama,movie,,
Annie,6.539,723,en,1982-05-21,127.0,35000000.0,57063861.0,Family,movie,,
Ghost stories,9.5,1,zh,1982-01-01,80.0,0.0,0.0,Horror,movie,,
48 Hrs.,6.689,1563,en,1982-12-07,96.0,12000000.0,78868508.0,Crime,movie,,
48 Hrs.,6.689,1563,en,1982-12-07,96.0,12000000.0,78868508.0,Action,movie,,
48 Hrs.,6.689,1563,en,1982-12-07,96.0,12000000.0,78868508.0,Comedy,movie,,
Snow White and 7 Wise Men,5.0,13,it,1982-04-03,93.0,0.0,0.0,Comedy,movie,,
Dragon Lord,6.414,145,cn,1982-01-21,102.0,0.0,0.0,Action,movie,,
Dragon Lord,6.414,145,cn,1982-01-21,102.0,0.0,0.0,Comedy,movie,,
Gandhi,7.6,2357,en,1982-12-01,191.0,22000000.0,77737889.0,Drama,movie,,
Gandhi,7.6,2357,en,1982-12-01,191.0,22000000.0,77737889.0,History,movie,,
Star Trek II: The Wrath of Khan,7.455,1984,en,1982-06-04,112.0,12000000.0,96594943.0,Action,movie,,
Star Trek II: The Wrath of Khan,7.455,1984,en,1982-06-04,112.0,12000000.0,96594943.0,Adventure,movie,,
Star Trek II: The Wrath of Khan,7.455,1984,en,1982-06-04,112.0,12000000.0,96594943.0,Science Fiction,movie,,
Star Trek II: The Wrath of Khan,7.455,1984,en,1982-06-04,112.0,12000000.0,96594943.0,Thriller,movie,,
The Secret of NIMH,7.4,861,en,1982-06-17,83.0,7000000.0,14665733.0,Family,movie,,
The Secret of NIMH,7.4,861,en,1982-06-17,83.0,7000000.0,14665733.0,Animation,movie,,
The Secret of NIMH,7.4,861,en,1982-06-17,83.0,7000000.0,14665733.0,Fantasy,movie,,
The Secret of NIMH,7.4,861,en,1982-06-17,83.0,7000000.0,14665733.0,Adventure,movie,,
The Secret of NIMH,7.4,861,en,1982-06-17,83.0,7000000.0,14665733.0,Drama,movie,,
The Secret of NIMH,7.4,861,en,1982-06-17,83.0,7000000.0,14665733.0,Mystery,movie,,
The Secret of NIMH,7.4,861,en,1982-06-17,83.0,7000000.0,14665733.0,Science Fiction,movie,,
Tootsie,7.211,1814,en,1982-12-17,116.0,21000000.0,177200000.0,Comedy,movie,,
Tootsie,7.211,1814,en,1982-12-17,116.0,21000000.0,177200000.0,Romance,movie,,
The Dark Crystal,7.114,1172,en,1982-12-17,93.0,15000000.0,40600000.0,Adventure,movie,,
The Dark Crystal,7.114,1172,en,1982-12-17,93.0,15000000.0,40600000.0,Family,movie,,
The Dark Crystal,7.114,1172,en,1982-12-17,93.0,15000000.0,40600000.0,Fantasy,movie,,
The Entity,6.694,509,en,1982-09-30,125.0,9000000.0,13277558.0,Horror,movie,,
The Entity,6.694,509,en,1982-09-30,125.0,9000000.0,13277558.0,Mystery,movie,,
The Entity,6.694,509,en,1982-09-30,125.0,9000000.0,13277558.0,Thriller,movie,,
Toute une Nuit,6.7,27,fr,1982-10-27,90.0,0.0,0.0,Drama,movie,,
Toute une Nuit,6.7,27,fr,1982-10-27,90.0,0.0,0.0,Romance,movie,,
Firefox,6.0,573,en,1982-06-18,136.0,18000000.0,70700000.0,Science Fiction,movie,,
Firefox,6.0,573,en,1982-06-18,136.0,18000000.0,70700000.0,Action,movie,,
Firefox,6.0,573,en,1982-06-18,136.0,18000000.0,70700000.0,Adventure,movie,,
Firefox,6.0,573,en,1982-06-18,136.0,18000000.0,70700000.0,Thriller,movie,,
Slave Contract,4.0,6,ja,1982-01-22,70.0,0.0,0.0,Drama,movie,,
Slave Contract,4.0,6,ja,1982-01-22,70.0,0.0,0.0,Horror,movie,,
Grease 2,5.169,695,en,1982-06-11,115.0,13200000.0,15172313.0,Comedy,movie,,
Grease 2,5.169,695,en,1982-06-11,115.0,13200000.0,15172313.0,Music,movie,,
Grease 2,5.169,695,en,1982-06-11,115.0,13200000.0,15172313.0,Romance,movie,,
Trail of the Pink Panther,5.187,286,en,1982-12-03,96.0,0.0,9056073.0,Comedy,movie,,
Trail of the Pink Panther,5.187,286,en,1982-12-03,96.0,0.0,9056073.0,Crime,movie,,
Trail of the Pink Panther,5.187,286,en,1982-12-03,96.0,0.0,9056073.0,Mystery,movie,,
Sophie's Choice,7.332,878,en,1982-12-08,151.0,12000000.0,30036166.0,Drama,movie,,
Sophie's Choice,7.332,878,en,1982-12-08,151.0,12000000.0,30036166.0,Romance,movie,,
Sophie's Choice,7.332,878,en,1982-12-08,151.0,12000000.0,30036166.0,War,movie,,
Space Runaway Ideon: Be Invoked,8.5,12,ja,1982-07-10,98.0,0.0,0.0,Science Fiction,movie,,
Space Runaway Ideon: Be Invoked,8.5,12,ja,1982-07-10,98.0,0.0,0.0,Animation,movie,,
Space Runaway Ideon: Be Invoked,8.5,12,ja,1982-07-10,98.0,0.0,0.0,Action,movie,,
Space Runaway Ideon: Be Invoked,8.5,12,ja,1982-07-10,98.0,0.0,0.0,War,movie,,
Space Runaway Ideon: Be Invoked,8.5,12,ja,1982-07-10,98.0,0.0,0.0,Drama,movie,,
Creepshow,6.919,1077,en,1982-11-10,120.0,8000000.0,21028755.0,Horror,movie,,
Creepshow,6.919,1077,en,1982-11-10,120.0,8000000.0,21028755.0,Comedy,movie,,
The King of Comedy,7.78,2395,en,1982-12-18,109.0,19000000.0,2536000.0,Drama,movie,,
The King of Comedy,7.78,2395,en,1982-12-18,109.0,19000000.0,2536000.0,Comedy,movie,,
Pink Floyd: The Wall,7.951,1533,en,1982-07-14,95.0,12000000.0,22244207.0,Music,movie,,
Pink Floyd: The Wall,7.951,1533,en,1982-07-14,95.0,12000000.0,22244207.0,Drama,movie,,
Space Runaway Ideon: Contact,6.556,9,ja,1982-07-10,85.0,0.0,0.0,Animation,movie,,
Space Runaway Ideon: Contact,6.556,9,ja,1982-07-10,85.0,0.0,0.0,Science Fiction,movie,,
Shaolin Temple,7.0,128,zh,1982-01-21,100.0,0.0,16157801.0,Action,movie,,
Halloween III: Season of the Witch,5.224,1434,en,1982-10-22,99.0,2500000.0,14400000.0,Horror,movie,,
Halloween III: Season of the Witch,5.224,1434,en,1982-10-22,99.0,2500000.0,14400000.0,Science Fiction,movie,,
A Pool Without Water,5.4,14,ja,1982-02-20,103.0,0.0,0.0,Drama,movie,,
A Pool Without Water,5.4,14,ja,1982-02-20,103.0,0.0,0.0,Crime,movie,,
A Pool Without Water,5.4,14,ja,1982-02-20,103.0,0.0,0.0,Romance,movie,,
Five Element Ninjas,6.839,87,zh,1982-04-21,108.0,0.0,0.0,Action,movie,,
Five Element Ninjas,6.839,87,zh,1982-04-21,108.0,0.0,0.0,Drama,movie,,
Aces Go Places,6.6,76,cn,1982-01-16,93.0,0.0,0.0,Action,movie,,
Aces Go Places,6.6,76,cn,1982-01-16,93.0,0.0,0.0,Comedy,movie,,
Cat People,6.0,525,en,1982-04-02,118.0,12500000.0,21000000.0,Thriller,movie,,
Cat People,6.0,525,en,1982-04-02,118.0,12500000.0,21000000.0,Horror,movie,,
Piranha II: The Spawning,4.366,284,en,1982-08-14,84.0,145786.0,0.0,Horror,movie,,
Paradise,6.1,123,en,1982-03-12,102.0,0.0,5588800.0,Romance,movie,,
